name,address,resolvedAddress,latitude,longitude,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,source
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-02T11:00:00,30,34.1,23,66.18,0,0,,0,0,18,7.4,30,1013,50,9,373.3,1.3,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-02T12:00:00,30.5,34.4,22.5,62.39,0,0,,0,0,18,6.5,70,1012,50,9,497.2,1.8,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-02T13:00:00,30.5,36.6,24.7,71.39,0.332,100,rain,0,0,16.9,7.5,55,1011.7,78.6,10,572.2,2.1,6,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-02T14:00:00,32.1,35.9,22.1,55.58,0,0,,0,0,19.8,3.6,317.8,1010,50,10,728,2.6,7,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-02T15:00:00,31.5,35.6,22.5,58.93,0,0,,0,0,19.4,7.6,65,1009,27.5,10,516.9,1.9,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-02T16:00:00,29.6,34.8,24.2,72.77,0,0,,0,0,16.9,7.7,63,1009.3,84.2,10.1,367.9,1.3,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-02T17:00:00,29.5,34.4,24,72.35,0,0,,0,0,20.5,17.5,145,1009,27.5,8,146.7,0.5,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-02T18:00:00,28.5,32,23,72.17,0,0,,0,0,19.8,17.6,145,1010,0,9.5,11.9,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-02T19:00:00,27.5,31.2,24.3,82.71,1.965,100,rain,0,0,17.3,3,36,1011,52.8,9.7,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-02T20:00:00,28,31.9,24,78.92,0,0,,0,0,12.2,11.2,165,1012,0,7.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-02T21:00:00,28,31.9,24,78.92,0,0,,0,0,10.4,6.5,160,1013,0,7,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-02T22:00:00,26.8,30.1,25.1,90.41,0,0,,0,0,9,4,160,1012.5,1.2,9.1,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-02T23:00:00,27,30.1,24,83.68,0,0,,0,0,7.2,3.6,320,1012,30,5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T00:00:00,27,30.3,24.5,86.22,0,0,,0,0,7.6,4.5,198.5,1012,12.5,4,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T01:00:00,26.5,26.5,24.7,89.73,0,0,,0,0,4.3,0.9,1,1011.8,78.1,8.8,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T02:00:00,26,26,24.5,91.46,0,0,,0,0,8.3,4.5,350,1012,0,3,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T03:00:00,26,26,24,88.76,0,0,,0,0,9.4,3.6,355,1011,0,3,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T04:00:00,25.7,25.7,24.4,92.6,0,0,,0,0,11.2,0.2,360,1011.3,8.8,8.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T05:00:00,26,26,24,88.76,0,0,,0,0,13,4.5,45,1011,0,2.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T06:00:00,26.5,26.5,24.5,88.8,0,0,,0,0,11.2,6.5,50,1012,89,2.5,0.3,0,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T07:00:00,26.4,26.4,25,92.01,0,0,,0,0,9.7,8.2,49,1012.4,21.7,4.3,27.5,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T08:00:00,28,31.8,24,78.91,0,0,,0,0,10.8,10.3,40,1013,89,5,46.9,0.2,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T09:00:00,28,31.9,24,78.92,0,0,,0,0,9.7,12.1,55,1014,89,5,141.1,0.5,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T10:00:00,29.3,34.3,24.2,73.93,0,0,,0,0,13,2.5,12,1013.6,82.2,9.5,292.7,1.1,3,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T11:00:00,30.5,35.3,23.5,66.28,0,0,,0,0,16.6,8.5,10,1013,69,9.5,534.9,1.9,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T12:00:00,31,36,23.5,64.41,0,0,,0,0,19.1,10.3,330,1012,50,9.5,695.4,2.5,7,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T13:00:00,31.5,37.5,24.3,65.76,0.11,100,rain,0,0,20.2,2.1,3,1011.3,81.3,10.2,676.4,2.4,7,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T14:00:00,32.1,35.9,22.1,55.58,0,0,,0,0,25.6,9.4,40,1010,30,10,510.1,1.8,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T15:00:00,32,35.3,21.5,53.89,0,0,,0,0,23.4,13,85,1009,27.5,10,470.9,1.7,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T16:00:00,30.7,35.8,23.7,66.5,0,0,,0,0,18.4,1.5,6,1009.4,75.8,10.1,249.1,0.9,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T17:00:00,31.5,34.7,21.5,55.44,0,0,,0,0,19.1,7.6,40,1009,58.1,10,142.9,0.5,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T18:00:00,30,34.6,23.5,68.21,0,0,,0,0,11.2,4.5,360,1010,0,7,20.8,0.1,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T19:00:00,28.7,34,25.1,81.03,0,0,,0,0,6.5,0.9,357,1010.4,0,9.1,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T20:00:00,28.5,32.8,24,76.66,0,0,,0,0,7.2,5.4,5,1011,0,5.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T21:00:00,28,31.6,23.5,76.58,0,0,,0,0,7.6,6.5,340,1012,0,5.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T22:00:00,27.7,32.4,25.4,87.19,0,0,,0,0,14.4,1.7,8,1012.4,77.7,9.6,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-03T23:00:00,28,30.9,22.5,72.08,0,0,,0,0,14.4,6.5,50,1012,0,7.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T00:00:00,27.5,30.5,23,76.5,0,0,,0,0,17.3,4.5,40,1012,0,6.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T01:00:00,27.1,30.4,24.3,84.71,0,0,,0,0,18,1.8,352,1012.2,0.8,9.1,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T02:00:00,26,26,23,83.57,0,0,,0,0,18,6.5,320,1011,0,5.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T03:00:00,26,26,22.5,81.07,0,0,,0,0,20.9,7.6,315,1011,0,7.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T04:00:00,26.5,26.5,24.7,90.03,0,0,,0,0,22.3,4.5,98,1011.2,0,4.7,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T05:00:00,26,26,22.5,81.07,0,0,,0,0,22.3,9.4,300,1011,0,5.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T06:00:00,25.5,25.5,23,86.08,0,0,,0,0,22.3,11.2,280,1011,0,4,0.6,0,0,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T07:00:00,26.7,29.8,24.6,87.92,0,0,,0,0,24.1,8,314,1011.9,78.9,4.6,74,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T08:00:00,28.5,31.7,22.5,70.01,0,0,,0,0,27,9.4,295,1012,0,8,168.7,0.6,2,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T09:00:00,29.5,33,22.5,66.08,0,0,,0,0,30.6,10.3,295,1012,0,9.5,328.4,1.2,3,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T10:00:00,30.5,35.2,23.4,66.22,0,0,,0,0,39.6,12.1,316,1012.2,79.1,10.2,484.1,1.7,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T11:00:00,31.5,34.3,21,53.77,0,0,,0,0,48.6,15.7,350,1011,90,10,739.2,2.7,7,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T12:00:00,32,35.3,21.5,53.89,0,0,,0,0,52.2,16.6,350,1010,89,10,810.6,2.9,8,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T13:00:00,31.2,35.5,22.7,60.44,0,0,,0,0,50.8,11.6,328,1009.6,97.4,10.3,811,2.9,8,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T14:00:00,31.5,34.7,21.5,55.44,0.4,100,rain,0,0,43.9,15.7,335,1008,89,10,546.2,2,5,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T15:00:00,31,34.6,22,58.81,2,100,rain,0,0,37.8,17.5,350,1008,89,10,322,1.2,3,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T16:00:00,31.7,35.8,22.5,58.23,0,0,,0,0,25.2,12.4,328,1008,89.8,10.2,229.5,0.8,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T17:00:00,30.5,32.8,20.5,55.2,0,0,,0,0,23,13.9,355,1008,100,10,140,0.5,1,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T18:00:00,29,30.8,20,58.35,0,0,,0,0,20.9,10.3,5,1008,100,10,20.5,0.1,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T19:00:00,29.3,32.2,21.8,64.38,0,0,,0,0,17.6,7.9,346,1008,78.5,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T20:00:00,29,30.3,19,54.83,0,0,,0,0,18,11.2,355,1009,100,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T21:00:00,29,30.5,19.5,56.57,0,0,,0,0,20.5,14.8,355,1010,100,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T22:00:00,27.9,31.6,23.8,78.76,0,0,,0,0,22,8.6,300,1010.3,59.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-04T23:00:00,29,30.3,19,54.83,0,0,,0,0,22.3,10.3,325,1010,100,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T00:00:00,27.5,29.5,21,67.72,0,0,,0,0,20.9,11.2,290,1009,100,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T01:00:00,27.3,29.6,21.9,72.76,0,0,,0,0,17.3,7.2,337,1009.3,89.1,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T02:00:00,27,28.5,20,65.56,0,0,,0,0,11.5,8.5,325,1008,99.8,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T03:00:00,27,28.5,20,65.56,0,0,,0,0,8.3,5.6,340,1009,100,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T04:00:00,27.2,29.1,21.1,69.44,0,0,,0,0,7.6,10.7,312,1009.8,98.8,9.5,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T05:00:00,24,24,21,83.34,0,0,,0,0,5.8,5.6,90,1010,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T06:00:00,24,24,21,83.34,0,0,,0,0,15.5,7.4,20,1011,100,10,0.1,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T07:00:00,26.2,26.2,21.4,74.77,0,0,,0,0,19.1,10.5,22,1011.1,99.8,10.2,15.4,0.1,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T08:00:00,26,26,21,73.97,0,0,,0,0,19.1,14.8,60,1012,100,10,38.7,0.1,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T09:00:00,26.5,26.5,20,67.52,0,0,,0,0,16.6,14.8,20,1013,100,10,83.7,0.3,1,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T10:00:00,27.4,29.6,21.6,70.62,0,0,,0,0,15.1,7.6,105,1013,99.7,10.2,128.9,0.5,1,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T11:00:00,28.5,30.7,21,63.88,0,0,,0,0,16.6,12.1,265,1012,100,10,199.9,0.7,2,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T12:00:00,29,31.1,20.5,60.18,0,0,,0,0,17.3,7.6,250,1011,99.8,10,203.2,0.7,2,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T13:00:00,30.8,34,21.7,58.67,0,0,,0,0,23.8,9.3,322,1010.4,79.3,10.3,516.3,1.9,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T14:00:00,30.5,32.8,20.5,55.2,0,0,,0,0,23.4,8.3,30,1009,91,10,617.5,2.2,6,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T15:00:00,31,33,20,52.01,0,0,,0,0,24.1,7.4,50,1009,37.5,10,551.7,2,6,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T16:00:00,31.2,36.1,23.4,63.28,0,0,,0,0,23.8,3.6,10,1008.7,73.1,10.1,396.9,1.4,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T17:00:00,28.5,30.5,20.5,61.95,0,0,,0,0,19.1,20.3,70,1010,50,10,138.8,0.5,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T18:00:00,27.5,29.1,20,63.67,0,0,,0,0,10.1,15.7,80,1010,0,7.5,16.5,0.1,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T19:00:00,27.7,29.7,20.9,66.79,0,0,,0,0,11.5,11.4,60,1010.9,44.2,9.4,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T20:00:00,26,26,20,69.55,0,0,,0,0,11.5,14.8,100,1013,93.2,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T21:00:00,25,25,20,73.8,0,0,,0,0,11.2,11.2,95,1013,92.4,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T22:00:00,26.5,26.5,21.7,75.13,0,0,,0,0,9.7,2.3,19,1013.4,78.6,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-05T23:00:00,25,25,20.5,76.12,0,0,,0,0,9.7,9.4,75,1014,95.7,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T00:00:00,25,25,20,73.79,0,0,,0,0,8.3,9.4,80,1013,92.5,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T01:00:00,24.7,24.7,18.8,69.83,0,0,,0,0,8.3,2.7,14,1012.1,30.5,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T02:00:00,24,24,20,78.35,0,0,,0,0,8.3,11.2,75,1013,91.5,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T03:00:00,24,24,19.5,75.96,0,0,,0,0,7.2,12.1,70,1012,91.2,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T04:00:00,25.1,25.1,20.4,75.5,0,0,,0,0,6.5,1.9,14,1012.2,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T05:00:00,24,24,20,78.35,0,0,,0,0,6.1,11.2,70,1013,89.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T06:00:00,24,24,20,78.35,0,0,,0,0,6.1,8.5,60,1013,91.1,10,0.5,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T07:00:00,25,25,21.4,80.45,0,0,,0,0,9,7.2,16,1013.7,89.8,10.2,75.7,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T08:00:00,25.5,25.5,20,71.64,0,0,,0,0,12.6,10.3,60,1015,95.5,10,230.4,0.8,2,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T09:00:00,27,28.5,20,65.56,0,0,,0,0,15.1,9.4,40,1015,79.9,10,460.4,1.7,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T10:00:00,28.4,31.3,22.3,69.56,0,0,,0,0,15.8,10,51,1014.7,90,10,658.2,2.4,7,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T11:00:00,29,30.3,19,54.83,0,0,,0,0,15.1,6.5,60.9,1014,36.9,10,747.6,2.7,7,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T12:00:00,30.5,31.3,18,47.24,0,0,,0,0,15.1,5.4,144.3,1012,34.9,10,879.8,3.2,9,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T13:00:00,30.5,32.5,20.1,53.87,0,0,,0,0,14.4,9.9,103,1011.7,79.2,19.3,845.6,3,8,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T14:00:00,31,32.1,18.5,47.38,0,0,,0,0,15.5,3.6,172.8,1010,37.5,10,650.5,2.3,7,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T15:00:00,31,32.1,18.5,47.38,0,0,,0,0,14.8,5.4,168.9,1010,43.9,10,499.8,1.8,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T16:00:00,30.9,33.1,20.2,53.15,0,0,,0,0,12.6,7.8,112,1009.4,40.7,18.8,370.1,1.3,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T17:00:00,29.5,30.8,19,53.27,0,0,,0,0,12.2,10.3,105,1010,68.4,10,186.9,0.7,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T18:00:00,28.5,30.2,20,60.06,0,0,,0,0,9.4,10.3,105,1010,0,9,22.7,0.1,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T19:00:00,28.4,30.6,21.1,64.54,0,0,,0,0,9,4.9,138,1010.8,0,9.1,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T20:00:00,28.5,30,19.5,58.23,0,0,,0,0,9.7,9.4,145,1012,0,6,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T21:00:00,28,29.2,19,58.11,0,0,,0,0,10.4,10.3,150,1012,0,8,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T22:00:00,26.9,30,24.4,86.18,0,0,,0,0,10.4,11,118,1012.4,0,9,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-06T23:00:00,27,29.6,23,78.78,0,0,,0,0,10.4,11.2,150,1012,0,6,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T00:00:00,27,29.5,23,78.77,0,0,,0,0,8.6,11.2,160,1011,72.9,8,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T01:00:00,26.1,26.1,24.8,92.5,0,0,,0,0,7.9,1.9,19,1011.6,27,9,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T02:00:00,26,26,23,83.57,0,0,,0,0,8.3,8.5,85,1012,37.5,4,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T03:00:00,26,26,23,83.57,0,0,,0,0,6.8,8.5,75,1011,40,4,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T04:00:00,25.9,25.9,24.2,90.51,0,0,,0,0,7.9,8.2,86,1011.4,67.4,8.8,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T05:00:00,26,26,23,83.57,0,0,,0,0,9,11.2,70,1012,0,5.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T06:00:00,26,26,22,78.64,0,0,,0,0,9.4,8.5,60,1013,0,7,0.3,0,0,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T07:00:00,26.6,26.6,24,85.55,0,0,,0,0,11.2,8,67,1013,89.3,10.1,57,0.2,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T08:00:00,28.5,31.7,22.5,70.02,0,0,,0,0,11.9,13,75,1014,44.1,10,156.1,0.6,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T09:00:00,29.5,33,22.5,66.08,0,0,,0,0,15.1,10.3,100,1014,50,10,356,1.3,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T10:00:00,29.7,34.2,23.4,68.98,0,0,,0,0,18.4,7.9,131,1014,80.5,10.1,588.5,2.1,6,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T11:00:00,31.5,34.7,21.5,55.44,0,0,,0,0,19.4,7.6,100,1013,50,10,649.3,2.3,6,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T12:00:00,31.5,35.2,22,57.16,0,0,,0,0,19.1,7.6,146.1,1012,50,10,675,2.4,7,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T13:00:00,32.3,36,21.8,53.88,0,0,,0,0,18,10.1,103,1011.3,73.3,10.3,719.3,2.6,7,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T14:00:00,33,35.3,20,46.44,0,0,,0,0,15.8,5.4,132.9,1010,50,10,461.7,1.7,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T15:00:00,33.5,37.2,21.5,49.53,0,0,,0,0,16.2,3.6,111.4,1009,27.5,10,409.7,1.5,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T16:00:00,32.6,36.5,22,53.53,0,0,,0,0,16.2,10.3,146,1009,52.5,10.1,258.2,0.9,3,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T17:00:00,31.5,34.3,21,53.77,0,0,,0,0,14.4,10.3,105,1010,27.5,10,111.3,0.4,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T18:00:00,30.5,33.9,22,60.52,0,0,,0,0,11.2,8.5,90,1010,0,6.5,14,0.1,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T19:00:00,30,34.6,23.4,67.82,0,0,,0,0,10.1,7.4,125,1011,51.1,8.8,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T20:00:00,29.5,32.7,22,64.1,0,0,,0,0,9.7,13.9,120,1013,0,8,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T21:00:00,28,31.3,23,74.3,0,0,,0,0,10.4,13.9,120,1013,0,9.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-10-07T22:00:00,27.9,31.8,24.1,79.78,0,0,,0,0,9,7.9,111,1013.2,59.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
